,city,category,sale.dollars,sale.volume,high.school,bachelor,unemployment,income,Average Income,population,Sale Per Person,pop.white,pop.black,pop.indian,pop.asian,pop.hawai,pop.other,pop.multi,income_per_capita,prop_white,prop_black
3268,Lovilia,Distilled Spirits,169,8,91.1,5.3,16.9,25893,43.155,600,0.281666667,600,0,0,0,0,0,0,43.155,100,0
3269,Grand Mound,Distilled Spirits,35,2,96,16.7,4.2,29107,52.2567325,557,0.062836625,549,1,0,0,0,0,7,52.2567325,98.56373429,0.179533214
3270,Murray,Tequila,106,5,93.2,7.6,5.3,30801,46.59757943,661,0.160363086,655,0,0,0,0,0,6,46.59757943,99.09228442,0
3271,Murray,Whisky,723,49,93.2,7.6,5.3,30801,46.59757943,661,1.093797277,655,0,0,0,0,0,6,46.59757943,99.09228442,0
3272,Murray,Gin,16,2,93.2,7.6,5.3,30801,46.59757943,661,0.024205749,655,0,0,0,0,0,6,46.59757943,99.09228442,0
3273,Murray,Vodka,191,18,93.2,7.6,5.3,30801,46.59757943,661,0.288956127,655,0,0,0,0,0,6,46.59757943,99.09228442,0
3274,Murray,Misc,97,8,93.2,7.6,5.3,30801,46.59757943,661,0.146747352,655,0,0,0,0,0,6,46.59757943,99.09228442,0
3275,Murray,Rum,265,19,93.2,7.6,5.3,30801,46.59757943,661,0.400907716,655,0,0,0,0,0,6,46.59757943,99.09228442,0
3276,Murray,Brandy,41,4,93.2,7.6,5.3,30801,46.59757943,661,0.062027231,655,0,0,0,0,0,6,46.59757943,99.09228442,0
3277,Murray,Schnapps,133,12,93.2,7.6,5.3,30801,46.59757943,661,0.201210287,655,0,0,0,0,0,6,46.59757943,99.09228442,0
3278,Lisbon,Misc,6161,513,93.8,26.2,4.1,36716,19.24318658,1908,3.229035639,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3279,Lisbon,Tequila,2885,212,93.8,26.2,4.1,36716,19.24318658,1908,1.512054507,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3280,Lisbon,Whisky,31123,2143,93.8,26.2,4.1,36716,19.24318658,1908,16.31184486,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3281,Lisbon,Vodka,18949,1809,93.8,26.2,4.1,36716,19.24318658,1908,9.931341719,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3282,Lisbon,Rum,9500,664,93.8,26.2,4.1,36716,19.24318658,1908,4.979035639,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3283,Lisbon,Gin,3253,349,93.8,26.2,4.1,36716,19.24318658,1908,1.704926625,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3284,Lisbon,Brandy,918,84,93.8,26.2,4.1,36716,19.24318658,1908,0.481132075,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3285,Lisbon,Amaretto,156,13,93.8,26.2,4.1,36716,19.24318658,1908,0.081761006,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3286,Lisbon,Schnapps,3027,208,93.8,26.2,4.1,36716,19.24318658,1908,1.586477987,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3287,Lisbon,Distilled Spirits,538,25,93.8,26.2,4.1,36716,19.24318658,1908,0.28197065,1827,31,18,0,0,13,19,19.24318658,95.75471698,1.624737945
3288,Rolfe,Rum,3884,239,82.4,15.2,3.5,26094,45.61888112,572,6.79020979,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3289,Rolfe,Whisky,9776,573,82.4,15.2,3.5,26094,45.61888112,572,17.09090909,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3290,Rolfe,Gin,88,9,82.4,15.2,3.5,26094,45.61888112,572,0.153846154,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3291,Rolfe,Vodka,3569,378,82.4,15.2,3.5,26094,45.61888112,572,6.23951049,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3292,Rolfe,Misc,1720,80,82.4,15.2,3.5,26094,45.61888112,572,3.006993007,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3293,Rolfe,Brandy,100,11,82.4,15.2,3.5,26094,45.61888112,572,0.174825175,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3294,Rolfe,Tequila,482,20,82.4,15.2,3.5,26094,45.61888112,572,0.842657343,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3295,Rolfe,Schnapps,1812,138,82.4,15.2,3.5,26094,45.61888112,572,3.167832168,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3296,Rolfe,Distilled Spirits,192,9,82.4,15.2,3.5,26094,45.61888112,572,0.335664336,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3297,Rolfe,Amaretto,74,13,82.4,15.2,3.5,26094,45.61888112,572,0.129370629,535,0,0,0,0,30,7,45.61888112,93.53146853,0
3298,Harpers Ferry,Rum,2851,228,89.1,14.7,4.5,24063,89.78731343,268,10.6380597,268,0,0,0,0,0,0,89.78731343,100,0
3299,Harpers Ferry,Whisky,6876,525,89.1,14.7,4.5,24063,89.78731343,268,25.65671642,268,0,0,0,0,0,0,89.78731343,100,0
3300,Harpers Ferry,Gin,197,13,89.1,14.7,4.5,24063,89.78731343,268,0.735074627,268,0,0,0,0,0,0,89.78731343,100,0
3301,Harpers Ferry,Vodka,3712,368,89.1,14.7,4.5,24063,89.78731343,268,13.85074627,268,0,0,0,0,0,0,89.78731343,100,0
3302,Harpers Ferry,Brandy,208,21,89.1,14.7,4.5,24063,89.78731343,268,0.776119403,268,0,0,0,0,0,0,89.78731343,100,0
3303,Harpers Ferry,Tequila,415,18,89.1,14.7,4.5,24063,89.78731343,268,1.548507463,268,0,0,0,0,0,0,89.78731343,100,0
3304,Harpers Ferry,Misc,1546,114,89.1,14.7,4.5,24063,89.78731343,268,5.768656716,268,0,0,0,0,0,0,89.78731343,100,0
3305,Harpers Ferry,Schnapps,1451,97,89.1,14.7,4.5,24063,89.78731343,268,5.414179104,268,0,0,0,0,0,0,89.78731343,100,0
3306,Harpers Ferry,Distilled Spirits,19,1,89.1,14.7,4.5,24063,89.78731343,268,0.070895522,268,0,0,0,0,0,0,89.78731343,100,0
3307,Earlham,Rum,4242,266,97.4,28,2.8,37649,24.7202889,1523,2.785292186,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3308,Earlham,Whisky,6909,411,97.4,28,2.8,37649,24.7202889,1523,4.536441234,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3309,Earlham,Gin,183,10,97.4,28,2.8,37649,24.7202889,1523,0.120157584,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3310,Earlham,Vodka,5622,683,97.4,28,2.8,37649,24.7202889,1523,3.691398555,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3311,Earlham,Brandy,102,5,97.4,28,2.8,37649,24.7202889,1523,0.066973079,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3312,Earlham,Misc,1438,71,97.4,28,2.8,37649,24.7202889,1523,0.9441891,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3313,Earlham,Tequila,439,23,97.4,28,2.8,37649,24.7202889,1523,0.288246881,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3314,Earlham,Schnapps,239,18,97.4,28,2.8,37649,24.7202889,1523,0.156927118,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3315,Earlham,Distilled Spirits,192,9,97.4,28,2.8,37649,24.7202889,1523,0.126066973,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3316,Earlham,Amaretto,1,0,97.4,28,2.8,37649,24.7202889,1523,0.000656599,1487,36,0,0,0,0,0,24.7202889,97.63624425,2.363755745
3317,Granger,Rum,3829,284,93.4,38.3,1.8,43856,30.01779603,1461,2.620807666,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3318,Granger,Whisky,11316,798,93.4,38.3,1.8,43856,30.01779603,1461,7.745379877,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3319,Granger,Gin,90,5,93.4,38.3,1.8,43856,30.01779603,1461,0.061601643,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3320,Granger,Vodka,6993,862,93.4,38.3,1.8,43856,30.01779603,1461,4.786447639,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3321,Granger,Brandy,640,62,93.4,38.3,1.8,43856,30.01779603,1461,0.438056126,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3322,Granger,Tequila,1409,136,93.4,38.3,1.8,43856,30.01779603,1461,0.96440794,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3323,Granger,Misc,735,34,93.4,38.3,1.8,43856,30.01779603,1461,0.503080082,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3324,Granger,Schnapps,441,32,93.4,38.3,1.8,43856,30.01779603,1461,0.301848049,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3325,Granger,Distilled Spirits,236,11,93.4,38.3,1.8,43856,30.01779603,1461,0.161533196,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3326,Granger,Amaretto,12,2,93.4,38.3,1.8,43856,30.01779603,1461,0.008213552,1414,7,1,0,0,35,4,30.01779603,96.78302533,0.479123888
3327,Primghar,Distilled Spirits,34,2,89.7,17.6,2.5,34946,35.91572456,973,0.034943474,858,10,0,7,0,93,5,35.91572456,88.18088386,1.027749229
3328,Coon Rapids,Distilled Spirits,589,28,91.4,20.6,3.8,30801,22.46608315,1371,0.429613421,1358,0,9,0,0,0,4,22.46608315,99.05178702,0
3339,Zwingle,Misc,820,35,83.6,7.5,0,38125,366.5865385,104,7.884615385,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3340,Zwingle,Rum,4008,257,83.6,7.5,0,38125,366.5865385,104,38.53846154,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3341,Zwingle,Whisky,10413,646,83.6,7.5,0,38125,366.5865385,104,100.125,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3342,Zwingle,Gin,75,9,83.6,7.5,0,38125,366.5865385,104,0.721153846,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3343,Zwingle,Vodka,6166,568,83.6,7.5,0,38125,366.5865385,104,59.28846154,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3344,Zwingle,Brandy,640,22,83.6,7.5,0,38125,366.5865385,104,6.153846154,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3345,Zwingle,Schnapps,1791,94,83.6,7.5,0,38125,366.5865385,104,17.22115385,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3346,Zwingle,Tequila,573,14,83.6,7.5,0,38125,366.5865385,104,5.509615385,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3347,Zwingle,Distilled Spirits,222,10,83.6,7.5,0,38125,366.5865385,104,2.134615385,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3348,Zwingle,Amaretto,25,4,83.6,7.5,0,38125,366.5865385,104,0.240384615,97,0,0,0,0,0,7,366.5865385,93.26923077,0
3349,Harpers Ferry,Amaretto,18,1,89.1,14.7,4.5,24063,89.78731343,268,0.067164179,268,0,0,0,0,0,0,89.78731343,100,0
3350,Graettinger,Misc,1250,68,88.3,11.2,2.5,29432,41.10614525,716,1.745810056,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3351,Graettinger,Whisky,14165,1092,88.3,11.2,2.5,29432,41.10614525,716,19.78351955,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3352,Graettinger,Gin,371,30,88.3,11.2,2.5,29432,41.10614525,716,0.518156425,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3353,Graettinger,Vodka,6524,752,88.3,11.2,2.5,29432,41.10614525,716,9.111731844,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3354,Graettinger,Rum,6027,435,88.3,11.2,2.5,29432,41.10614525,716,8.417597765,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3355,Graettinger,Brandy,282,20,88.3,11.2,2.5,29432,41.10614525,716,0.393854749,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3356,Graettinger,Tequila,947,57,88.3,11.2,2.5,29432,41.10614525,716,1.322625698,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3357,Graettinger,Amaretto,326,49,88.3,11.2,2.5,29432,41.10614525,716,0.455307263,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3358,Graettinger,Schnapps,1953,148,88.3,11.2,2.5,29432,41.10614525,716,2.727653631,700,12,0,0,0,4,0,41.10614525,97.76536313,1.675977654
3359,Larchwood,Distilled Spirits,452,21,90.8,23.4,5.2,32366,37.41734104,865,0.522543353,845,0,15,2,0,0,3,37.41734104,97.68786127,0
3360,Elkader,Misc,3659,230,92.8,24,4.6,29659,22.38415094,1325,2.761509434,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3361,Elkader,Vodka,7862,779,92.8,24,4.6,29659,22.38415094,1325,5.933584906,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3362,Elkader,Whisky,18848,1259,92.8,24,4.6,29659,22.38415094,1325,14.22490566,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3363,Elkader,Tequila,976,38,92.8,24,4.6,29659,22.38415094,1325,0.736603774,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3364,Elkader,Rum,6303,406,92.8,24,4.6,29659,22.38415094,1325,4.756981132,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3365,Elkader,Gin,985,62,92.8,24,4.6,29659,22.38415094,1325,0.743396226,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3366,Elkader,Brandy,558,53,92.8,24,4.6,29659,22.38415094,1325,0.421132075,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3367,Elkader,Amaretto,292,40,92.8,24,4.6,29659,22.38415094,1325,0.220377358,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3368,Elkader,Schnapps,3384,240,92.8,24,4.6,29659,22.38415094,1325,2.553962264,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3369,Elkader,Distilled Spirits,227,10,92.8,24,4.6,29659,22.38415094,1325,0.171320755,1309,6,0,4,0,0,6,22.38415094,98.79245283,0.452830189
3370,Princeton,Rum,3529,252,93,24.3,4.4,40237,36.57909091,1100,3.208181818,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3371,Princeton,Whisky,5140,352,93,24.3,4.4,40237,36.57909091,1100,4.672727273,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3372,Princeton,Gin,58,5,93,24.3,4.4,40237,36.57909091,1100,0.052727273,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3373,Princeton,Vodka,5555,664,93,24.3,4.4,40237,36.57909091,1100,5.05,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3374,Princeton,Brandy,163,10,93,24.3,4.4,40237,36.57909091,1100,0.148181818,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3375,Princeton,Tequila,185,10,93,24.3,4.4,40237,36.57909091,1100,0.168181818,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3376,Princeton,Misc,616,24,93,24.3,4.4,40237,36.57909091,1100,0.56,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3377,Princeton,Schnapps,685,69,93,24.3,4.4,40237,36.57909091,1100,0.622727273,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3378,Princeton,Distilled Spirits,351,16,93,24.3,4.4,40237,36.57909091,1100,0.319090909,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3379,Princeton,Amaretto,30,5,93,24.3,4.4,40237,36.57909091,1100,0.027272727,1027,0,0,0,0,5,68,36.57909091,93.36363636,0
3380,Aurelia,Rum,1508,94,92.7,16.6,5.5,32305,33.82722513,955,1.579057592,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3381,Aurelia,Whisky,3788,280,92.7,16.6,5.5,32305,33.82722513,955,3.966492147,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3382,Aurelia,Gin,85,3,92.7,16.6,5.5,32305,33.82722513,955,0.089005236,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3383,Aurelia,Vodka,2248,237,92.7,16.6,5.5,32305,33.82722513,955,2.353926702,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3384,Aurelia,Brandy,71,6,92.7,16.6,5.5,32305,33.82722513,955,0.07434555,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3385,Aurelia,Misc,421,17,92.7,16.6,5.5,32305,33.82722513,955,0.440837696,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3386,Aurelia,Schnapps,109,7,92.7,16.6,5.5,32305,33.82722513,955,0.114136126,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3387,Aurelia,Distilled Spirits,56,3,92.7,16.6,5.5,32305,33.82722513,955,0.058638743,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3388,Aurelia,Tequila,181,5,92.7,16.6,5.5,32305,33.82722513,955,0.189528796,929,0,0,14,0,0,12,33.82722513,97.27748691,0
3389,Nashua,Amaretto,30,5,91.6,13.6,7.6,26613,16.49907006,1613,0.018598884,1607,0,0,0,0,0,6,16.49907006,99.62802232,0
3390,Springville,Rum,2747,171,94.9,16.1,6.5,35781,33.44018692,1070,2.56728972,1070,0,0,0,0,0,0,33.44018692,100,0
3391,Springville,Whisky,7076,568,94.9,16.1,6.5,35781,33.44018692,1070,6.613084112,1070,0,0,0,0,0,0,33.44018692,100,0
3392,Springville,Gin,116,7,94.9,16.1,6.5,35781,33.44018692,1070,0.108411215,1070,0,0,0,0,0,0,33.44018692,100,0
3393,Springville,Vodka,4593,525,94.9,16.1,6.5,35781,33.44018692,1070,4.292523364,1070,0,0,0,0,0,0,33.44018692,100,0
